PacketSeqNo,ArrivalTime,MulticastIdx
1063,61.9864039421,1
1064,62.0462608337,1
1065,62.1101608276,1
732,62.174695015,2
898,62.2695407867,2
899,62.3145949841,2
900,62.3777458668,2
901,62.4377279282,2
902,62.4799208641,2
903,62.5317189693,2
904,62.5881099701,2
905,62.6364579201,2
906,62.6882019043,2
907,62.7480208874,2
908,62.7960128784,2
909,62.8521368504,2
910,62.9048149586,2
911,62.9523079395,2
912,63.0201787949,2
913,63.0603718758,2
914,63.1120917797,2
915,63.2412707806,0
916,63.2491989136,0
917,63.309486866,0
918,63.3520708084,0
919,63.4002678394,0
920,63.4323267937,0
921,63.4800438881,0
922,63.5365169048,0
923,63.592140913,0
1095,63.6026349068,0
924,63.6410009861,0
1096,63.6445689201,0
1097,63.6807777882,0
925,63.6843669415,0
926,63.7164158821,0
1098,63.7178449631,0
1099,63.7647359371,0
927,63.7762959003,0
928,63.8126089573,0
1100,63.8289139271,0
929,63.8598639965,0
1101,63.8812148571,0
930,63.9081339836,0
1102,63.9329559803,0
931,63.9482297897,0
1103,64.0053119659,0
1104,64.0585999489,0
1105,64.0965189934,0
1106,64.1485300064,0
976,64.1684598923,0
1107,64.2104690075,0
977,64.2128949165,0
1108,64.2488927841,0
978,64.2560708523,0
979,64.2964940071,0
1109,64.3019118309,0
980,64.3360979557,0
1110,64.3567328453,0
981,64.3924198151,0
1111,64.412405014,0
982,64.4484817982,0
1112,64.4777109623,0
983,64.4923419952,0
984,64.5240819454,0
1113,64.5298957825,0
985,64.5682399273,0
1114,64.584553957,0
1115,64.6412069798,2
986,64.6425909996,2
987,64.6723549366,2
1116,64.6740369797,2
1117,64.7252469063,2
988,64.7401030064,2
989,64.7802529335,2
1118,64.7885379791,2
1119,64.8327717781,2
990,64.8361067772,2
1120,64.8813288212,2
991,64.9027729034,2
1121,64.9250359535,2
992,64.9604067802,2
1122,64.98127985,2
993,65.0164198875,2
1123,65.0249869823,2
994,65.06427598,2
1124,65.072881937,2
1125,65.1128540039,2
995,65.1171360016,2
1126,65.1607589722,2
996,65.1641378403,2
1127,65.1977717876,2
997,65.2401499748,2
1128,65.2449769974,2
998,65.2802867889,2
1129,65.3210799694,2
850,65.3640978336,2
1130,65.369093895,2
851,65.4131808281,2
1131,65.4205229282,2
852,65.4641149044,2
1132,65.4685549736,2
1133,65.5204019547,2
853,65.5361227989,2
1134,65.5768418312,2
854,65.5927159786,2
1135,65.6170608997,2
855,65.6483058929,2
1136,65.6606659889,2
856,65.6922698021,2
1137,65.7168679237,2
857,65.7283527851,2
858,65.7496249676,2
1138,65.7686488628,2
859,65.8122859001,2
1139,65.8136718273,2
860,65.860793829,2
1140,65.8857607841,2
1141,65.9325728416,2
861,65.9442408085,2
1142,65.9845128059,2
862,66.0572519302,0
1143,66.0602519512,0
863,66.0616528988,0
1144,66.0969619751,0
864,66.114885807,0
1145,66.1421289444,0
865,66.1563899517,0
1146,66.1857378483,0
866,66.2042338848,0
867,66.236235857,0
1147,66.2377989292,0
898,66.2840628624,0
1148,66.2969138622,0
899,66.3368029594,0
1149,66.3526339531,0
900,66.380273819,0
1150,66.4165768623,0
901,66.424738884,0
902,66.485213995,0
903,66.540158987,0
904,66.6002190113,0
905,66.6531369686,0
906,66.7206718922,0
907,66.7721488476,0
908,66.8327548504,0
909,66.8919548988,0
910,66.9360508919,0
911,66.9921908379,0
912,67.0482599735,0
913,67.080976963,0
914,67.1100947857,0
915,67.168432951,0
916,67.2123169899,0
917,67.2689437866,0
918,67.312035799,0
919,67.37616992,0
1168,67.3848249912,0
920,67.4241688251,0
1169,67.4581818581,0
921,67.4723739624,0
922,67.5241558552,0
923,67.5814099312,0
924,67.6523737907,2
925,67.7092618942,2
926,67.7345578671,2
927,67.7810637951,2
928,67.8244869709,2
929,67.8803858757,2
930,67.9398088455,2
931,67.9966058731,2
953,68.0444657803,2
954,68.1042659283,2
955,68.1561429501,2
956,68.2059597969,2
957,68.2723138332,2
958,68.297413826,2
959,68.3364448547,2
960,68.392277956,2
961,68.4481878281,2
962,68.5163078308,2
963,68.5801868439,2
964,68.6441659927,2
965,68.6978359222,2
966,68.7524399757,2
967,68.8044059277,2
968,68.8602118492,2
969,68.909168005,2
970,68.9891839027,0
971,69.0369598866,0
972,69.0891849995,0
973,69.1445159912,0
974,69.1849749088,0
975,69.2403159142,0
1049,69.3803379536,0
1050,69.4243879318,0
1051,69.4802420139,0
1052,69.5241298676,0
1053,69.5812129974,0
1054,69.6363828182,0
1055,69.6880888939,0
1056,69.7359929085,0
1057,69.7879858017,0
1058,69.8303918839,0
1059,69.8765728474,0
1060,69.9238939285,0
1061,69.9929339886,0
1062,70.0402169228,0
1063,70.100206852,0
