Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
136.0,22.1027200222,18.9481880665,3.1565480232,2.0,2000.0,500.0,3GPP
137.0,22.2200889587,19.0517029762,3.17040205,2.0,2000.0,500.0,3GPP
138.0,22.3070991039,19.1554028988,3.1537122726,2.0,2000.0,500.0,3GPP
139.0,22.4119510651,19.2580010891,3.1559660435,2.0,2000.0,500.0,3GPP
140.0,22.5164289475,19.3606219292,3.1578230858,2.0,2000.0,500.0,3GPP
141.0,22.6153609753,19.4626591206,3.1547179222,2.0,2000.0,500.0,3GPP
142.0,22.7298140526,19.5644800663,3.1673500538,2.0,2000.0,500.0,3GPP
143.0,22.8227798939,19.6668469906,3.1579489708,2.0,2000.0,500.0,3GPP
144.0,22.9248039722,19.7692019939,3.1576180458,2.0,2000.0,500.0,3GPP
145.0,23.0307469368,19.8715760708,3.1611869335,2.0,2000.0,500.0,3GPP
146.0,23.1275501251,19.9741120338,3.1554541588,2.0,2000.0,500.0,3GPP
147.0,23.2438590527,20.0852560997,3.1606190205,2.0,2000.0,500.0,3GPP
148.0,23.3465518951,20.1913070679,3.1572608947,2.0,2000.0,500.0,3GPP
149.0,23.4514830113,20.293172121,3.1603269578,2.0,2000.0,500.0,3GPP
150.0,23.5529329777,20.3971428871,3.1578061581,2.0,2000.0,500.0,3GPP
151.0,23.6542000771,20.5018849373,3.1543312073,2.0,2000.0,500.0,3GPP
152.0,23.7575590611,20.6045110226,3.155064106,2.0,2000.0,500.0,3GPP
153.0,23.8603699207,20.7063241005,3.1560618877,2.0,2000.0,500.0,3GPP
154.0,23.9657900333,20.8092548847,3.1585512161,2.0,2000.0,500.0,3GPP
155.0,24.0638298988,20.9115319252,3.1543140411,2.0,2000.0,500.0,3GPP
156.0,24.1725211144,21.013915062,3.1606221199,2.0,2000.0,500.0,3GPP
157.0,24.2745900154,21.1182279587,3.1583781242,2.0,2000.0,500.0,3GPP
158.0,24.378084898,21.2227089405,3.157392025,2.0,2000.0,500.0,3GPP
159.0,24.4827840328,21.3257238865,3.1590762138,2.0,2000.0,500.0,3GPP
160.0,24.582556963,21.4281280041,3.1564450264,2.0,2000.0,500.0,3GPP
161.0,24.6921169758,21.5349049568,3.1592280865,2.0,2000.0,500.0,3GPP
